total_sleep_time,total_active_time,total_flow_volume,flow_rate,avg_packet_size,num_servers,num_protocols,uniq_dns,dns_interval,ntp_interval,device_co 
473,266,107468,404.01503759398497,208.6757281553398,11,6,2,0,0,13
574,384,105472,274.6666666666667,178.4636209813875,11,5,0,0,0,13
388,423,226660,535.839243498818,97.99394725464764,11,5,0,0,0,13
592,164,351509,2143.3475609756097,293.41318864774627,11,7,2,0,0,13
488,282,290974,1031.822695035461,327.30483689538806,11,6,0,0,0,13
580,325,150730,463.7846153846154,215.02139800285306,11,6,0,0,0,13
549,120,450419,3753.491666666667,351.3408736349454,11,7,2,0,0,13
465,156,265314,1700.7307692307693,307.78886310904875,11,6,0,0,0,13
562,174,454857,2614.1206896551726,305.0684104627767,11,6,0,0,0,13
447,212,188373,888.5518867924528,286.28115501519756,11,7,2,0,0,13
415,326,89640,274.96932515337426,172.05374280230328,11,5,0,0,0,13
420,324,103643,319.8858024691358,212.8193018480493,11,5,0,0,0,13
518,145,117993,813.744827586207,233.18774703557312,11,7,2,0,0,13
317,267,110150,412.5468164794008,192.90718038528897,11,6,0,0,0,13
382,383,85106,222.2088772845953,205.57004830917873,11,5,0,0,0,13
504,266,111574,419.45112781954884,180.24878836833602,11,6,2,0,0,13
472,334,155172,464.58682634730536,225.5406976744186,11,5,0,0,0,13
604,271,90656,334.5239852398524,167.88148148148147,11,5,0,0,0,13
386,325,101221,311.4492307692308,209.56728778467908,11,6,2,0,0,13
308,323,102923,318.6470588235294,206.25851703406815,11,5,0,0,0,13
489,327,127058,388.5565749235474,199.46310832025117,11,6,0,0,0,13
463,261,122127,467.91954022988506,217.30782918149467,11,6,2,0,0,13
389,321,93054,289.8878504672897,171.05514705882354,11,5,0,0,0,13
349,389,89334,229.6503856041131,199.40625,11,5,0,0,0,13
426,139,109627,788.68345323741,183.62981574539364,11,6,2,0,0,13
321,382,118264,309.5916230366492,220.6417910447761,11,5,0,0,0,13
391,332,118294,356.3072289156627,214.30072463768116,11,5,0,0,0,13
482,140,106261,759.0071428571429,183.20862068965516,11,6,2,0,0,13
391,391,94670,242.12276214833759,202.2863247863248,11,5,0,0,0,13
349,263,127205,483.66920152091257,190.71214392803597,11,5,0,0,0,13
467,200,88923,444.615,204.8917050691244,11,6,2,0,0,13
461,330,103679,314.1787878787879,179.99826388888889,11,5,0,0,0,13
398,267,119472,447.46067415730334,219.21467889908257,11,5,0,0,0,13
523,200,106928,534.64,206.02697495183045,11,6,2,0,0,13
448,330,131224,397.6484848484848,189.90448625180898,11,5,0,0,0,13
404,324,161256,497.7037037037037,223.03734439834025,11,5,0,0,0,13
539,260,73423,282.3961538461538,160.3122270742358,11,6,2,0,0,13
651,319,81022,253.98746081504703,204.08564231738035,11,5,0,0,0,13
336,265,89720,338.5660377358491,171.54875717017208,11,5,0,0,0,13
412,322,68297,212.1024844720497,197.39017341040463,11,6,2,0,0,13
347,331,105150,317.6737160120846,211.14457831325302,11,5,0,0,0,13
434,331,104665,316.2084592145015,183.62280701754386,11,5,0,0,0,13
432,438,80531,183.86073059360731,198.84197530864196,11,6,2,0,0,13
428,272,89648,329.5882352941176,172.06909788867563,11,5,0,0,0,13
363,326,81398,249.68711656441718,203.495,11,5,0,0,0,13
466,264,118063,447.2083333333333,221.09176029962546,11,6,2,0,0,13
388,259,107759,416.05791505791507,181.71838111298482,11,5,0,0,0,13
447,386,89234,231.1761658031088,198.73942093541203,11,5,0,0,0,13
532,264,116783,442.3598484848485,180.49922720247295,11,6,2,0,0,13
486,203,97870,482.1182266009852,211.83982683982683,11,5,0,0,0,13
410,452,145860,322.6991150442478,193.70517928286853,11,5,0,0,0,13
532,201,69167,344.11442786069654,193.7450980392157,11,6,2,0,0,13
459,334,85868,257.0898203592814,202.99763593380615,11,5,0,0,0,13
454,325,109438,336.7323076923077,182.09317803660565,11,5,0,0,0,13
526,323,68951,213.47058823529412,192.0640668523677,11,6,2,0,0,13
492,269,132858,493.89591078066917,187.12394366197182,11,5,0,0,0,13
295,446,118224,265.0762331838565,219.7472118959108,11,5,0,0,0,13
402,378,69457,183.74867724867724,194.55742296918768,11,6,2,0,0,13
443,158,99504,629.7721518987341,178.32258064516128,11,5,0,0,0,13
304,390,118144,302.93333333333334,221.24344569288388,11,5,0,0,0,13
493,199,110135,553.4422110552764,180.25368248772503,9,6,2,0,0,13
345,443,105050,237.1331828442438,213.08316430020284,9,5,0,0,0,13
293,448,93138,207.89732142857142,170.27056672760511,9,5,0,0,0,13
489,269,85755,318.7918215613383,205.6474820143885,9,6,2,0,0,13
410,322,85344,265.04347826086956,206.64406779661016,9,5,0,0,0,13
384,206,89418,434.06796116504853,171.29885057471265,9,5,0,0,0,13
549,145,106073,731.5379310344828,210.04554455445543,9,6,2,0,0,13
397,393,118656,301.9236641221374,187.74683544303798,9,5,0,0,0,13
597,139,101082,727.2086330935252,209.7136929460581,9,5,0,0,0,13
416,267,79398,297.3707865168539,200.5,9,6,2,0,0,13
530,285,382127,1340.7964912280702,89.53303655107779,9,5,0,0,0,13
382,262,76956,293.7251908396947,200.92950391644908,9,5,0,0,0,13
427,210,90097,429.03333333333336,172.2695984703633,9,6,2,0,0,13
390,268,121166,452.1119402985075,217.92446043165467,9,5,0,0,0,13
351,382,84595,221.45287958115182,174.78305785123968,9,5,0,0,0,13
342,320,61599,192.496875,196.1751592356688,9,6,2,0,0,13
397,325,134632,414.2523076923077,226.27226890756302,9,5,0,0,0,13
379,389,138690,356.52956298200513,199.55395683453239,9,5,0,0,0,13
495,262,105397,402.27862595419845,212.92323232323233,9,6,2,0,0,13
443,204,93178,456.7549019607843,172.23290203327173,9,5,0,0,0,13
400,327,89186,272.7400611620795,199.52125279642058,9,5,0,0,0,13
504,196,97812,499.0408163265306,211.25701943844493,9,6,2,0,0,13
454,202,106105,525.2722772277227,183.89081455805893,9,5,0,0,0,13
497,321,101474,316.1183800623053,214.98728813559322,9,5,0,0,0,13
555,321,95218,296.62928348909657,172.18444846292948,9,6,2,0,0,13
319,384,95843,249.59114583333334,197.20781893004116,9,5,0,0,0,13
394,328,105788,322.5243902439024,183.3414211438475,9,5,0,0,0,13
485,201,85707,426.4029850746269,207.5230024213075,9,6,2,0,0,13
370,261,88724,339.93869731800766,202.10478359908885,9,5,0,0,0,13
265,321,73160,227.91277258566979,160.43859649122808,9,5,0,0,0,13
409,259,92201,355.988416988417,201.3122270742358,9,6,2,0,0,13
447,201,104367,519.2388059701492,183.74471830985917,9,5,0,0,0,13
310,389,85672,220.23650385604114,203.49643705463183,9,5,0,0,0,13
431,258,61727,239.25193798449612,188.1920731707317,9,6,2,0,0,13
387,326,109216,335.0184049079755,182.63545150501673,9,5,0,0,0,13
307,388,140465,362.02319587628864,219.4765625,9,5,0,0,0,13
436,263,92991,353.5779467680608,173.16759776536313,9,6,2,0,0,13
388,383,85352,222.85117493472586,205.17307692307693,9,5,0,0,0,13
432,325,126450,389.0769230769231,188.16964285714286,9,5,0,0,0,13
449,316,105229,333.003164556962,214.31568228105905,9,6,2,0,0,13
459,265,118340,446.5660377358491,220.37243947858474,9,5,0,0,0,13
490,446,89952,201.68609865470853,172.32183908045977,9,5,0,0,0,13
398,260,66410,255.42307692307693,191.9364161849711,9,6,2,0,0,13
457,329,93224,283.35562310030394,171.36764705882354,9,5,0,0,0,13
487,385,55992,145.43376623376622,173.88819875776397,9,5,0,0,0,13
377,318,88930,279.65408805031444,201.19909502262445,9,6,2,0,0,13
408,262,73013,278.67557251908397,160.46813186813188,9,5,0,0,0,13
405,269,98444,365.9628252788104,215.8859649122807,9,5,0,0,0,13
414,146,89783,614.9520547945206,172.6596153846154,9,6,2,0,0,13
449,267,84928,318.0823970037453,205.636803874092,9,5,0,0,0,13
458,335,118428,353.5164179104478,218.90573012939,9,5,0,0,0,13
524,204,131568,644.9411764705883,187.9542857142857,9,6,2,0,0,13
412,333,66092,198.47447447447448,192.68804664723032,9,5,0,0,0,13
274,385,84520,219.53246753246754,167.6984126984127,9,5,0,0,0,13
482,197,106874,542.5076142131979,212.47316103379723,9,6,2,0,0,13
342,335,118630,354.1194029850746,218.47145488029466,9,5,0,0,0,13
466,442,89740,203.0316742081448,172.57692307692307,9,5,0,0,0,13
461,144,101739,706.5208333333334,215.54872881355934,9,6,2,0,0,13
466,385,90561,235.22337662337662,168.9570895522388,9,5,0,0,0,13
408,389,66199,170.17737789203085,198.2005988023952,9,5,0,0,0,13
533,456,119315,261.655701754386,182.4388379204893,9,6,2,0,0,13
447,267,65328,244.67415730337078,198.56534954407294,9,5,0,0,0,13
465,268,68380,255.1492537313433,188.37465564738292,9,5,0,0,0,13
419,197,91128,462.5786802030457,173.57714285714286,9,6,2,0,0,13
430,324,92934,286.8333333333333,199.00214132762312,9,5,0,0,0,13
366,384,97940,255.05208333333334,177.10669077757686,9,5,0,0,0,13
442,206,121753,591.0339805825242,218.5870736086176,9,6,2,0,0,13
379,319,142217,445.8213166144201,223.61163522012578,10,7,4,0,0,13
404,268,112868,421.14925373134326,179.72611464968153,10,5,0,0,0,13
393,258,121585,471.2596899224806,221.06363636363636,10,6,2,0,0,13
507,204,81344,398.7450980392157,168.41407867494823,10,5,0,0,0,13
476,213,85740,402.53521126760563,203.6579572446556,10,5,0,0,0,13
361,263,126387,480.55893536121675,190.91691842900303,10,6,2,0,0,13
514,201,97284,484.0,212.41048034934497,10,5,0,0,0,13
479,324,87571,270.2808641975309,202.71064814814815,10,5,0,0,0,13
497,196,106367,542.6887755102041,183.07573149741825,10,6,2,0,0,13
555,322,101736,315.9503105590062,212.39248434237996,10,5,0,0,0,13
440,447,109446,244.84563758389262,182.41,10,5,0,0,0,13
413,282,287618,1019.9219858156029,298.668743509865,10,7,2,0,0,13
274,392,57160,145.81632653061226,187.40983606557376,10,5,0,0,0,13
378,303,256723,847.2706270627062,106.171629445823,10,5,0,0,0,13
422,259,101943,393.6023166023166,216.9,10,6,2,0,0,13
488,145,113318,781.5034482758621,192.3904923599321,10,6,0,0,0,13
299,443,112062,252.96162528216703,205.99632352941177,10,5,0,0,0,13
514,271,172121,635.1328413284133,238.0650069156293,10,7,2,0,0,13
320,327,102070,312.1406727828746,212.64583333333334,10,5,0,0,0,13
398,203,118012,581.3399014778325,220.58317757009345,10,5,0,0,0,13
306,380,96829,254.81315789473683,171.98756660746002,10,6,2,0,0,13
355,383,83940,219.1644908616188,195.2093023255814,10,5,0,0,0,13
376,324,113180,349.320987654321,179.65079365079364,10,5,0,0,0,13
479,320,77819,243.184375,198.01272264631044,10,6,2,0,0,13
390,330,110086,333.5939393939394,193.13333333333333,10,6,0,0,0,13
417,265,85148,321.31320754716984,204.1918465227818,10,5,0,0,0,13
474,210,102039,485.9,214.36764705882354,10,6,2,0,0,13
407,268,93266,348.0074626865672,170.8168498168498,10,5,0,0,0,13
446,266,149722,562.8646616541354,242.6612641815235,10,6,0,0,0,13
488,214,236359,1104.481308411215,256.6330076004343,10,7,2,0,0,13
508,205,108225,527.9268292682926,217.31927710843374,10,5,0,0,0,13
528,282,317166,1124.7021276595744,318.43975903614455,10,6,0,0,0,13
466,100,924549,9245.49,350.34065934065933,10,7,2,0,0,13
393,249,495368,1989.429718875502,354.3404864091559,10,6,0,0,0,13
476,391,74350,190.153452685422,152.35655737704917,10,5,0,0,0,13
484,259,108963,420.7065637065637,210.35328185328186,10,6,2,0,0,13
513,264,106064,401.75757575757575,182.55421686746988,10,5,0,0,0,13
388,269,166276,618.1263940520446,244.88365243004418,10,6,0,0,0,13
518,261,106363,407.52107279693485,182.4408233276158,10,6,2,0,0,13
499,268,138476,516.7014925373135,222.27287319422152,10,5,0,0,0,13
337,266,92132,346.3609022556391,200.28695652173914,10,5,0,0,0,13
562,263,69711,265.0608365019011,159.52173913043478,10,6,2,0,0,13
490,147,85708,583.047619047619,204.06666666666666,10,5,0,0,0,13
268,329,125848,382.51671732522794,188.96096096096096,10,5,0,0,0,13
492,207,87606,423.2173913043478,204.2097902097902,10,6,2,0,0,13
354,396,89872,226.94949494949495,168.6153846153846,10,5,0,0,0,13
310,326,88562,271.66257668711654,203.12385321100916,10,5,0,0,0,13
465,265,82467,311.1962264150943,208.25,10,6,2,0,0,13
324,327,89488,273.66360856269114,172.09230769230768,10,5,0,0,0,13
443,264,108360,410.45454545454544,209.59381044487426,10,5,0,0,0,13
461,263,90363,343.58555133079847,171.46679316888046,10,6,2,0,0,13
386,273,83007,304.05494505494505,200.01686746987951,10,5,0,0,0,13
385,384,134444,350.1145833333333,221.48929159802307,10,5,0,0,0,13
509,326,130357,399.8680981595092,188.3771676300578,10,6,2,0,0,13
450,262,85586,326.6641221374046,204.7511961722488,10,5,0,0,0,13
446,336,117186,348.76785714285717,176.21954887218044,10,5,0,0,0,13
500,259,105665,407.97297297297297,210.48804780876495,10,6,2,0,0,13
387,263,98195,373.36501901140684,169.88754325259515,10,5,0,0,0,13
400,262,88702,338.55725190839695,203.44495412844037,10,5,0,0,0,13
436,198,107237,541.60101010101,209.447265625,10,6,2,0,0,13
480,270,91418,338.5851851851852,173.1401515151515,10,5,0,0,0,13
382,319,70183,220.00940438871473,194.95277777777778,10,5,0,0,0,13
448,265,104642,394.8754716981132,182.94055944055944,10,6,2,0,0,13
479,330,97636,295.8666666666667,210.87688984881208,10,5,0,0,0,13
522,267,53486,200.32209737827716,165.08024691358025,10,5,0,0,0,13
504,266,122556,460.7368421052632,194.84260731319554,10,6,2,0,0,13
480,333,112394,337.5195195195195,203.98185117967333,10,5,0,0,0,13
662,269,109786,408.1263940520446,178.80456026058633,10,5,0,0,0,13
532,257,90228,351.0817120622568,202.75955056179777,10,6,2,0,0,13
350,334,116362,348.38922155688624,185.8817891373802,10,5,0,0,0,13
291,325,85578,263.3169230769231,204.2434367541766,9,5,0,0,0,13
510,208,141883,682.1298076923077,194.09439124487005,9,6,2,0,0,13
448,392,102328,261.0408163265306,212.298755186722,9,5,0,0,0,13
422,270,88310,327.0740740740741,201.62100456621005,9,5,0,0,0,13
405,324,91988,283.91358024691357,171.2998137802607,9,6,2,0,0,13
348,264,89831,340.2689393939394,205.5629290617849,9,5,0,0,0,13
459,205,90060,439.3170731707317,170.5681818181818,9,5,0,0,0,13
375,260,68669,264.1115384615385,190.74722222222223,9,6,2,0,0,13
445,391,127248,325.44245524296673,185.76350364963503,9,5,0,0,0,13
465,262,103952,396.76335877862596,210.0040404040404,9,5,0,0,0,13
309,368,247374,672.2119565217391,102.68742216687423,9,6,2,0,0,13
375,267,96148,360.1048689138577,172.61759425493716,9,5,0,0,0,13
400,386,102128,264.580310880829,212.32432432432432,9,5,0,0,0,13
480,317,93015,293.4227129337539,172.8903345724907,9,6,2,0,0,13
357,336,120139,357.5565476190476,218.43454545454546,9,5,0,0,0,13
369,448,139777,312.00223214285717,221.16613924050634,9,5,0,0,0,13
367,324,106487,328.66358024691357,182.34075342465752,9,6,2,0,0,13
395,265,103991,392.4188679245283,208.81726907630522,9,5,0,0,0,13
523,206,96937,470.56796116504853,174.03411131059246,10,6,0,0,0,13
503,205,135153,659.2829268292683,224.50664451827242,10,6,2,0,0,13
380,328,126014,384.1890243902439,189.21021021021022,10,5,0,0,0,13
597,260,75767,291.41153846153844,201.50797872340425,10,5,0,0,0,13
439,331,105433,318.5287009063444,211.28857715430863,10,6,2,0,0,13
502,389,89980,231.31105398457584,171.3904761904762,10,5,0,0,0,13
495,266,128010,481.2406015037594,209.16666666666666,10,5,0,0,0,13
355,323,117949,365.1671826625387,186.33333333333334,10,6,2,0,0,13
344,394,97676,247.90862944162436,210.96328293736502,10,5,0,0,0,13
430,322,92854,288.3664596273292,172.9124767225326,10,5,0,0,0,13
616,269,104086,386.9368029739777,210.7004048582996,10,6,2,0,0,13
333,385,110571,287.1974025974026,207.45028142589118,10,5,0,0,0,13
417,261,105298,403.4406130268199,180.30479452054794,10,5,0,0,0,13
454,195,88477,453.7282051282051,205.2830626450116,10,6,2,0,0,13
362,330,91619,277.6333333333333,169.35120147874306,10,5,0,0,0,13
448,202,105384,521.7029702970297,209.0952380952381,10,5,0,0,0,13
447,331,103702,313.2990936555891,213.37860082304528,10,6,2,0,0,13
447,321,96656,301.10903426791276,170.46913580246914,10,5,0,0,0,13
324,261,88714,339.90038314176246,203.4724770642202,10,5,0,0,0,13
454,264,89831,340.2689393939394,172.75192307692308,10,6,2,0,0,13
517,199,85254,428.41206030150755,205.92753623188406,10,5,0,0,0,13
380,328,64356,196.20731707317074,182.31161473087818,10,5,0,0,0,13
554,325,126277,388.5446153846154,190.4630467571644,10,6,2,0,0,13
422,331,79763,240.97583081570997,203.47704081632654,10,5,0,0,0,13
406,265,145578,549.3509433962264,195.93270524899057,10,5,0,0,0,13
614,145,135455,934.1724137931035,225.75833333333333,10,6,2,0,0,13
344,389,85520,219.8457583547558,168.67850098619328,10,5,0,0,0,13
362,323,108158,334.8544891640867,204.45746691871454,10,5,0,0,0,13
426,326,65475,200.8435582822086,199.01215805471125,10,6,2,0,0,13
354,454,121790,268.2599118942731,181.77611940298507,10,5,0,0,0,13
390,388,56764,146.29896907216494,181.93589743589743,10,5,0,0,0,13
494,204,127652,625.7450980392157,190.8101644245142,10,6,2,0,0,13
489,262,118284,451.46564885496184,218.23616236162363,10,5,0,0,0,13
466,211,88930,421.4691943127962,167.79245283018867,10,5,0,0,0,13
423,318,88521,278.3679245283019,207.30913348946135,10,6,2,0,0,13
423,266,81648,306.94736842105266,200.11764705882354,10,5,0,0,0,13
484,381,140848,369.67979002624674,191.8910081743869,10,5,0,0,0,13
425,266,113525,426.7857142857143,216.23809523809524,10,6,2,0,0,13
445,329,93462,284.0790273556231,170.86288848263254,10,5,0,0,0,13
496,195,104205,534.3846153846154,217.09375,10,6,2,0,0,13
352,389,106108,272.77120822622106,182.62994836488812,10,5,0,0,0,13
356,264,80346,304.34090909090907,200.865,10,5,0,0,0,13
462,199,101965,512.3869346733668,216.02754237288136,10,6,2,0,0,13
289,320,96152,300.475,171.7,10,5,0,0,0,13
416,379,81528,215.11345646437994,202.302729528536,10,5,0,0,0,13
447,263,83366,316.98098859315587,165.40873015873015,10,6,2,0,0,13
383,326,101812,312.30674846625766,215.70338983050848,10,5,0,0,0,13
370,441,81460,184.71655328798187,201.63366336633663,10,5,0,0,0,13
598,204,108915,533.8970588235294,178.54918032786884,10,6,2,0,0,13
413,274,100981,368.54379562043795,209.93970893970894,11,7,4,0,0,13
423,259,84822,327.4980694980695,165.3450292397661,11,5,0,0,0,13
524,266,101616,382.01503759398497,213.9284210526316,11,5,0,0,0,13
523,445,110387,248.06067415730337,179.78338762214983,11,6,2,0,0,13
492,325,92704,285.2430769230769,197.6631130063966,11,5,0,0,0,13
435,320,137849,430.778125,220.20607028753994,11,6,2,0,0,13
492,264,83881,317.7310606060606,169.7995951417004,11,5,0,0,0,13
393,267,72472,271.43071161048687,191.21899736147756,11,5,0,0,0,13
416,321,91646,285.5015576323988,170.6629422718808,11,6,2,0,0,13
559,262,104210,397.7480916030534,208.00399201596807,11,5,0,0,0,13
463,331,128209,387.33836858006043,188.82032400589102,11,5,0,0,0,13
357,263,105099,399.615969581749,215.36680327868854,11,6,2,0,0,13
463,358,229819,641.9525139664804,99.70455531453362,11,5,0,0,0,13
426,267,106472,398.77153558052436,182.0034188034188,11,5,0,0,0,13
418,257,85373,332.1906614785992,209.76167076167076,11,6,2,0,0,13
387,330,125712,380.94545454545454,189.89728096676737,11,5,0,0,0,13
427,263,86344,328.3041825095057,206.5645933014354,11,5,0,0,0,13
417,275,73170,266.07272727272726,192.55263157894737,11,6,2,0,0,13
335,321,89834,279.85669781931466,170.78707224334602,11,5,0,0,0,13
408,464,108952,234.81034482758622,205.95841209829868,11,5,0,0,0,13
457,203,142405,701.5024630541872,197.51040221914008,11,6,2,0,0,13
460,211,107088,507.5260663507109,208.34241245136187,11,5,0,0,0,13
394,321,89604,279.14018691588785,171.6551724137931,11,5,0,0,0,13
348,260,85333,328.20384615384614,207.11893203883494,11,6,2,0,0,13
404,326,129221,396.3834355828221,190.87296898079762,11,5,0,0,0,13
491,264,92673,351.03409090909093,194.28301886792454,11,5,0,0,0,13
482,202,93625,463.490099009901,212.7840909090909,11,6,2,0,0,13
283,441,65940,149.52380952380952,160.82926829268294,11,5,0,0,0,13
678,144,130608,907.0,209.64365971107543,11,5,0,0,0,13
468,210,89387,425.65238095238095,172.89555125725337,11,6,2,0,0,13
346,329,85280,259.209726443769,205.9903381642512,11,5,0,0,0,13
362,319,88312,276.84012539184954,204.42592592592592,11,5,0,0,0,13
597,205,97744,476.8,176.1153153153153,11,6,2,0,0,13
502,263,108902,414.0760456273764,205.86389413988658,11,5,0,0,0,13
369,266,107735,405.0187969924812,182.60169491525423,11,5,0,0,0,13
516,263,118133,449.1749049429658,221.22284644194755,11,6,2,0,0,13
391,382,106072,277.67539267015707,182.25429553264604,11,5,0,0,0,13
473,330,112606,341.23030303030305,202.16517055655297,11,5,0,0,0,13
446,196,93323,476.13775510204084,212.58086560364464,11,6,2,0,0,13
393,328,109470,333.75,179.7536945812808,11,5,0,0,0,13
475,212,105362,496.99056603773585,209.4671968190855,11,5,0,0,0,13
449,326,126303,387.4325153374233,190.50226244343892,11,6,2,0,0,13
529,321,80272,250.06853582554518,197.71428571428572,11,5,0,0,0,13
540,326,113048,346.7730061349693,180.58785942492014,11,5,0,0,0,13
524,202,80372,397.8811881188119,209.30208333333334,11,6,2,0,0,13
417,440,79827,181.425,202.60659898477158,11,5,0,0,0,13
428,321,109884,342.31775700934577,181.9271523178808,11,5,0,0,0,13
411,261,81187,311.06130268199234,202.9675,11,6,2,0,0,13
412,384,104561,272.2942708333333,182.16202090592336,11,5,0,0,0,13
374,324,77500,239.19753086419752,199.2287917737789,11,5,0,0,0,13
456,145,118439,816.8206896551724,222.21200750469043,11,6,2,0,0,13
300,327,105996,324.1467889908257,183.3840830449827,11,5,0,0,0,13
392,326,113488,348.1226993865031,212.92307692307693,11,5,0,0,0,13
451,147,73241,498.23809523809524,159.56644880174292,11,6,2,0,0,13
433,265,97162,366.6490566037736,208.05567451820127,11,5,0,0,0,13
427,321,134624,419.38940809968847,225.50083752093803,11,5,0,0,0,13
494,145,89795,619.2758620689655,172.68269230769232,11,6,2,0,0,13
469,264,132982,503.719696969697,213.454253611557,11,5,0,0,0,13
419,322,89484,277.9006211180124,172.74903474903476,11,5,0,0,0,13
383,325,64445,198.2923076923077,181.53521126760563,11,6,2,0,0,13
400,326,89402,274.23926380368096,172.25818882466282,11,5,0,0,0,13
427,323,101243,313.44582043343655,211.36325678496868,11,5,0,0,0,13
510,331,120577,364.2809667673716,215.70125223613596,11,6,2,0,0,13
517,141,105680,749.5035460992908,182.83737024221455,11,5,0,0,0,13
465,327,85562,261.65749235474004,203.2351543942993,11,5,0,0,0,13
526,322,113593,352.77329192546586,178.3249607535322,11,6,2,0,0,13
354,269,45172,167.92565055762083,183.6260162601626,11,5,0,0,0,13
482,387,72230,186.640826873385,191.08465608465607,11,5,0,0,0,13
487,213,107967,506.88732394366195,183.3056027164686,11,6,2,0,0,13
328,324,118224,364.8888888888889,220.15642458100558,11,5,0,0,0,13
515,385,65008,168.85194805194806,150.830626450116,9,5,0,0,0,13
524,323,107124,331.6532507739938,210.4597249508841,9,6,2,0,0,13
484,386,103457,268.02331606217615,175.94727891156464,9,5,0,0,0,13
485,326,101888,312.5398773006135,215.40803382663847,9,5,0,0,0,13
451,257,88724,345.2295719844358,201.18820861678006,9,6,2,0,0,13
446,445,89903,202.02921348314607,173.55791505791507,9,5,0,0,0,13
352,324,111828,345.14814814814815,208.63432835820896,9,5,0,0,0,13
474,199,104745,526.356783919598,176.33838383838383,9,6,2,0,0,13
412,270,118426,438.6148148148148,220.12267657992564,9,5,0,0,0,13
368,268,81360,303.5820895522388,167.06365503080082,9,5,0,0,0,13
420,242,237448,981.1900826446281,110.28704133766837,9,6,2,0,0,13
316,338,173094,512.112426035503,117.75102040816327,9,6,0,0,0,13
479,335,85656,255.68955223880596,167.6242661448141,9,5,0,0,0,13
405,201,105175,523.2587064676617,212.04637096774192,9,6,2,0,0,13
439,204,109478,536.656862745098,181.55555555555554,9,5,0,0,0,13
445,385,80990,210.36363636363637,197.05596107055962,9,5,0,0,0,13
441,259,125609,484.976833976834,186.91815476190476,9,6,2,0,0,13
511,207,97200,469.5652173913044,203.77358490566039,9,5,0,0,0,13
411,565,125056,221.33805309734512,214.50428816466552,9,5,0,0,0,13
439,268,134565,502.10820895522386,192.7865329512894,9,6,2,0,0,13
344,331,122048,368.7250755287009,214.8732394366197,9,5,0,0,0,13
445,321,96575,300.85669781931466,175.27223230490017,9,5,0,0,0,13
376,319,121597,381.1818181818182,219.0936936936937,9,6,2,0,0,13
461,273,109870,402.45421245421244,179.5261437908497,9,5,0,0,0,13
451,265,121522,458.57358490566037,216.6167557932264,9,5,0,0,0,13
508,208,77577,372.96634615384613,195.4080604534005,9,6,2,0,0,13
336,321,105874,329.82554517133957,182.8566493955095,9,5,0,0,0,13
369,269,121510,451.7100371747212,219.33212996389892,9,5,0,0,0,13
454,204,86049,421.80882352941177,173.1368209255533,9,6,2,0,0,13
517,210,141906,675.7428571428571,217.9815668202765,9,5,0,0,0,13
453,265,84878,320.29433962264153,165.45419103313841,9,5,0,0,0,13
458,260,93569,359.8807692307692,212.65681818181818,9,6,2,0,0,13
516,324,88922,274.45061728395063,203.01826484018264,9,5,0,0,0,13
431,324,87961,271.4845679012346,172.13502935420743,9,5,0,0,0,13
445,200,86992,434.96,206.14218009478674,9,6,2,0,0,13
500,204,105768,518.4705882352941,182.98961937716263,9,5,0,0,0,13
460,449,81832,182.25389755011136,200.07823960880197,9,5,0,0,0,13
423,202,85535,423.44059405940595,207.10653753026634,9,6,2,0,0,13
355,327,106078,324.3975535168196,181.6404109589041,9,5,0,0,0,13
494,328,85408,260.390243902439,203.35238095238094,9,5,0,0,0,13
378,625,92885,148.616,172.32838589981446,9,6,2,0,0,13
301,260,98676,379.5230769230769,197.74749498997997,9,5,0,0,0,13
320,324,80891,249.66358024691357,193.9832134292566,9,5,0,0,0,13
471,218,97892,449.04587155963304,178.9616087751371,9,6,2,0,0,13
375,326,88758,272.2638036809816,200.35665914221218,9,5,0,0,0,13
269,323,83418,258.26006191950466,157.68998109640833,9,5,0,0,0,13
540,203,97807,481.807881773399,213.55240174672488,9,6,2,0,0,13
375,385,85672,222.52467532467531,203.49643705463183,9,5,0,0,0,13
474,268,113330,422.8731343283582,179.60380348652933,9,5,0,0,0,13
486,209,158465,758.2057416267943,224.45467422096317,9,6,2,0,0,13
416,263,87781,333.7680608365019,172.45776031434184,9,5,0,0,0,13
455,261,84346,323.1647509578544,194.79445727482678,9,5,0,0,0,13
341,326,97557,299.2546012269939,179.99446494464945,9,6,2,0,0,13
354,264,105688,400.3333333333333,209.28316831683168,9,5,0,0,0,13
418,332,106384,320.43373493975906,181.85299145299146,9,5,0,0,0,13
572,267,122891,460.26591760299624,214.8444055944056,9,6,2,0,0,13
332,327,97226,297.3272171253823,205.55179704016913,9,5,0,0,0,13
510,394,160959,408.5253807106599,199.20668316831683,9,5,0,0,0,13
475,271,84142,310.4870848708487,201.29665071770336,9,6,2,0,0,13
451,271,83087,306.5940959409594,162.279296875,9,5,0,0,0,13
478,204,123479,605.2892156862745,217.01054481546572,9,5,0,0,0,13
590,273,100059,366.5164835164835,176.47089947089947,9,6,2,0,0,13
409,303,242564,800.5412541254126,102.4773975496409,9,5,0,0,0,13
512,264,92300,349.6212121212121,199.78354978354977,9,4,0,0,0,13
416,262,101443,387.18702290076334,178.2829525483304,9,6,2,0,0,13
543,267,101042,378.4344569288389,209.63070539419087,9,4,0,0,0,13
473,385,113300,294.2857142857143,178.98894154818325,9,5,0,0,0,13
